accuracy	0.671086	0.649621	0.666035	0.657828	0.673611	0.663510	0.683081	0.656566	0.654672	0.663510	0.659091	0.662879	0.652146	0.650884	0.667929	0.649621	0.651515	0.657197	0.650253	0.665404	0.666035	0.662879	0.663510	0.649621	0.647096	0.672348	0.655303	0.640783	0.675505	0.669192	0.676768	0.657828	0.666035	0.628157	0.642045	0.675505	0.640783	0.656566	0.672980	0.657828	0.657828	0.662879	0.666667	0.665404	0.677399	0.664141	0.663510	0.685606	0.667929	0.643939	0.660770	0.011491
recall1	0.749403	0.747126	0.723577	0.718788	0.739905	0.742515	0.725653	0.722749	0.706093	0.731765	0.718160	0.731481	0.694186	0.694411	0.720238	0.724656	0.686905	0.704958	0.701456	0.723810	0.727705	0.740244	0.694511	0.714286	0.670080	0.748517	0.682039	0.667073	0.737028	0.725995	0.755896	0.719008	0.738971	0.634174	0.701314	0.744578	0.667836	0.698068	0.739183	0.715302	0.728750	0.747868	0.718482	0.724344	0.727497	0.679138	0.693830	0.756410	0.734670	0.707403	0.716961	0.025751
recall0	0.583110	0.554307	0.597510	0.591568	0.598383	0.575434	0.634771	0.581081	0.597055	0.584469	0.591033	0.580556	0.602210	0.601615	0.608871	0.573248	0.611559	0.605020	0.594737	0.599462	0.596231	0.579843	0.628686	0.576613	0.618440	0.585695	0.626316	0.612565	0.604620	0.602740	0.585598	0.587517	0.588542	0.620787	0.575636	0.599469	0.609053	0.611111	0.599734	0.592443	0.585459	0.571429	0.611473	0.599196	0.624838	0.645299	0.627586	0.601928	0.591033	0.570259	0.597923	0.018254
recall_macro	0.666257	0.650717	0.660544	0.655178	0.669144	0.658974	0.680212	0.651915	0.651574	0.658117	0.654596	0.656019	0.648198	0.648013	0.664555	0.648952	0.649232	0.654989	0.648097	0.661636	0.661968	0.660043	0.661599	0.645449	0.644260	0.667106	0.654177	0.639819	0.670824	0.664368	0.670747	0.653263	0.663756	0.627480	0.638475	0.672024	0.638445	0.654589	0.669458	0.653873	0.657105	0.659649	0.664978	0.661770	0.676168	0.662219	0.660708	0.679169	0.662851	0.638831	0.657442	0.010856
precision1	0.668797	0.621019	0.681619	0.656700	0.676439	0.660981	0.692744	0.663043	0.662556	0.670982	0.669231	0.676660	0.674576	0.663636	0.675223	0.633479	0.666282	0.660998	0.652370	0.671082	0.671053	0.654095	0.677532	0.655738	0.686480	0.672708	0.664303	0.648873	0.682314	0.681319	0.677590	0.667032	0.656148	0.671932	0.649336	0.671739	0.667056	0.662844	0.671397	0.666298	0.642070	0.652497	0.663277	0.669978	0.670455	0.706368	0.688222	0.691898	0.674242	0.656489	0.667394	0.014682
precision0	0.674419	0.691589	0.644776	0.659325	0.669683	0.667183	0.670940	0.647590	0.644509	0.652968	0.645401	0.643077	0.623748	0.634943	0.658430	0.671642	0.633705	0.652422	0.647564	0.657817	0.659226	0.675305	0.646897	0.641256	0.600551	0.671827	0.644986	0.631579	0.666168	0.652819	0.675549	0.645306	0.679699	0.580815	0.632353	0.680723	0.609890	0.648876	0.675150	0.646539	0.678994	0.678072	0.670959	0.659292	0.686080	0.615489	0.633705	0.676471	0.659091	0.626687	0.652842	0.022594
precision_macro	0.671608	0.656304	0.663198	0.658012	0.673061	0.664082	0.681842	0.655317	0.653532	0.661975	0.657316	0.659868	0.649162	0.649290	0.666827	0.652561	0.649993	0.656710	0.649967	0.664449	0.665139	0.664700	0.662214	0.648497	0.643516	0.672267	0.654645	0.640226	0.674241	0.667069	0.676569	0.656169	0.667924	0.626373	0.640845	0.676231	0.638473	0.655860	0.673274	0.656419	0.660532	0.665284	0.667118	0.664635	0.678267	0.660929	0.660963	0.684184	0.666667	0.641588	0.660118	0.011776
f1score1	0.706809	0.678261	0.701972	0.686343	0.706750	0.699380	0.708817	0.691610	0.683632	0.700056	0.692833	0.703003	0.684241	0.678675	0.697005	0.676007	0.676436	0.682270	0.676023	0.696449	0.698232	0.694508	0.685916	0.683761	0.678181	0.708591	0.673054	0.657847	0.708617	0.702948	0.714604	0.692045	0.695101	0.652507	0.674325	0.706286	0.667446	0.680000	0.703661	0.689931	0.682670	0.696935	0.689777	0.696101	0.697812	0.692486	0.691014	0.722717	0.703160	0.680995	0.690956	0.014004
f1score0	0.625449	0.615385	0.620244	0.623611	0.632028	0.617921	0.652355	0.612536	0.619875	0.616822	0.617021	0.610219	0.612790	0.617830	0.632682	0.618557	0.622435	0.627827	0.620027	0.627286	0.626148	0.623944	0.637661	0.607219	0.609364	0.625811	0.635514	0.621927	0.633903	0.626781	0.627365	0.615057	0.630844	0.600136	0.602663	0.637518	0.609472	0.629428	0.635211	0.618310	0.628767	0.620199	0.639836	0.627809	0.654028	0.630042	0.630631	0.637026	0.623209	0.597143	0.623717	0.011486
f1score_macro	0.666129	0.646823	0.661108	0.654977	0.669389	0.658650	0.680586	0.652073	0.651754	0.658439	0.654927	0.656611	0.648515	0.648253	0.664843	0.647282	0.649436	0.655049	0.648025	0.661867	0.662190	0.659226	0.661789	0.645490	0.643772	0.667201	0.654284	0.639887	0.671260	0.664864	0.670985	0.653551	0.662973	0.626322	0.638494	0.671902	0.638459	0.654714	0.669436	0.654121	0.655718	0.658567	0.664807	0.661955	0.675920	0.661264	0.660823	0.679872	0.663185	0.639069	0.657337	0.011044
roc_auc	0.666257	0.650717	0.660544	0.655178	0.669144	0.658974	0.680212	0.651915	0.651574	0.658117	0.654596	0.656019	0.648198	0.648013	0.664555	0.648952	0.649232	0.654989	0.648097	0.661636	0.661968	0.660043	0.661599	0.645449	0.644260	0.667106	0.654177	0.639819	0.670824	0.664368	0.670747	0.653263	0.663756	0.627480	0.638475	0.672024	0.638445	0.654589	0.669458	0.653873	0.657105	0.659649	0.664978	0.661770	0.676168	0.662219	0.660708	0.679169	0.662851	0.638831	0.657442	0.010856
mcc	0.337822	0.306970	0.323731	0.313177	0.342182	0.323016	0.362050	0.307213	0.305100	0.320068	0.311900	0.315863	0.297359	0.297300	0.331373	0.301491	0.299224	0.311694	0.298058	0.326073	0.327092	0.324710	0.323812	0.293930	0.287774	0.339334	0.308821	0.280045	0.345048	0.331425	0.347267	0.309418	0.331654	0.253851	0.279310	0.348230	0.276918	0.310447	0.342711	0.310281	0.317618	0.324884	0.332089	0.326392	0.354428	0.323145	0.321671	0.363319	0.329496	0.280405	0.317544	0.022577
spd	0.161538	0.135022	0.156074	0.183633	0.183209	0.172094	0.085567	0.171758	0.185115	0.176991	0.152869	0.168401	0.055376	0.064446	0.147343	0.167638	0.037488	0.155420	0.201421	0.195153	0.205529	0.195480	0.023006	0.158360	0.065520	0.207893	0.064442	0.057289	0.175451	0.184822	0.113803	0.140394	0.193585	0.048438	0.162657	0.215317	0.074651	0.048321	0.166265	0.190168	0.207306	0.157796	0.191589	0.186557	0.142694	0.055094	0.035850	0.185050	0.194874	0.200613	0.144107	0.056944

aod	0.122629	0.094214	0.123620	0.141405	0.140828	0.128328	0.046808	0.129957	0.143824	0.141038	0.114870	0.138654	0.051635	0.034555	0.121240	0.141382	0.048929	0.122970	0.162624	0.156657	0.159667	0.153836	0.011256	0.133029	0.045387	0.174916	0.038942	0.054746	0.136503	0.143108	0.067170	0.109251	0.149437	0.034050	0.125945	0.178862	0.051557	0.006251	0.123551	0.147411	0.172570	0.118518	0.147986	0.137033	0.096300	0.043899	0.024827	0.142160	0.167694	0.171854	0.111478	0.048619
eod	0.097391	0.073347	0.102205	0.106244	0.097571	0.078065	0.001334	0.082061	0.107409	0.070475	0.087603	0.085073	0.032636	0.011332	0.050864	0.114161	0.039390	0.067964	0.136385	0.089959	0.107991	0.111553	0.000555	0.070043	0.026315	0.096382	0.006427	0.031769	0.103923	0.124058	0.052662	0.074446	0.142625	0.022141	0.119474	0.120389	0.010015	0.007381	0.067739	0.136347	0.110347	0.092254	0.102543	0.119934	0.087002	0.026891	0.034858	0.063349	0.117322	0.158625	0.077537	0.041222
erd	0.011218	0.011804	0.009809	0.001430	0.002560	0.005986	0.029290	0.004957	0.000689	0.025756	0.007020	0.013158	0.033872	0.016439	0.045757	0.006860	0.038835	0.029203	0.006647	0.025998	0.004247	0.002339	0.016669	0.029862	0.030015	0.031479	0.028986	0.043872	0.001346	0.019850	0.020326	0.005504	0.028114	0.028893	0.027106	0.024205	0.035649	0.013632	0.020266	0.028575	0.032167	0.009780	0.014792	0.022235	0.013613	0.035520	0.015551	0.028102	0.016070	0.024931	0.019620	0.011906
