accuracy	0.676667	0.730000	0.720000	0.703333	0.710000	0.710000	0.746667	0.696667	0.720000	0.720000	0.683333	0.680000	0.706667	0.736667	0.703333	0.716667	0.733333	0.710000	0.753333	0.743333	0.700000	0.760000	0.686667	0.716667	0.696667	0.726667	0.686667	0.680000	0.716667	0.700000	0.680000	0.726667	0.756667	0.710000	0.690000	0.686667	0.733333	0.690000	0.730000	0.750000	0.686667	0.670000	0.743333	0.690000	0.730000	0.700000	0.720000	0.720000	0.686667	0.690000	0.711200	0.023255
recall1	0.668224	0.761682	0.751244	0.739535	0.714286	0.747706	0.796954	0.645161	0.714286	0.701835	0.625616	0.653465	0.747525	0.764706	0.651961	0.740385	0.687500	0.721154	0.759804	0.739535	0.734375	0.816901	0.639269	0.708738	0.769231	0.723005	0.692308	0.698565	0.663265	0.633663	0.618812	0.736585	0.782407	0.702439	0.647059	0.668203	0.765258	0.722222	0.714286	0.869565	0.688073	0.629108	0.770335	0.700000	0.685446	0.684466	0.794393	0.699507	0.696262	0.685990	0.713446	0.053022
recall0	0.697674	0.651163	0.656566	0.611765	0.701031	0.609756	0.650485	0.831325	0.733333	0.768293	0.804124	0.734694	0.622449	0.658228	0.812500	0.663043	0.836957	0.684783	0.739583	0.752941	0.638889	0.620690	0.814815	0.734043	0.532609	0.735632	0.670886	0.637363	0.817308	0.836735	0.806122	0.705263	0.690476	0.726316	0.781250	0.734940	0.655172	0.607143	0.759615	0.483871	0.682927	0.770115	0.681319	0.666667	0.839080	0.734043	0.534884	0.762887	0.662791	0.698925	0.704869	0.081625
recall_macro	0.682949	0.706423	0.703905	0.675650	0.707658	0.678731	0.723720	0.738243	0.723810	0.735064	0.714870	0.694080	0.684987	0.711467	0.732230	0.701714	0.762228	0.702968	0.749694	0.746238	0.686632	0.718796	0.727042	0.721390	0.650920	0.729318	0.681597	0.667964	0.740286	0.735199	0.712467	0.720924	0.736442	0.714377	0.714154	0.701571	0.710215	0.664683	0.736951	0.676718	0.685500	0.699611	0.725827	0.683333	0.762263	0.709254	0.664638	0.731197	0.679526	0.692458	0.709158	0.026018
precision1	0.846154	0.844560	0.816216	0.828125	0.833333	0.835897	0.813472	0.909091	0.862069	0.889535	0.869863	0.835443	0.803191	0.862245	0.880795	0.832432	0.905063	0.837989	0.861111	0.883333	0.783333	0.840580	0.903226	0.853801	0.788177	0.870056	0.854749	0.815642	0.872483	0.888889	0.868056	0.843575	0.866667	0.847059	0.862745	0.868263	0.844560	0.825397	0.848485	0.789474	0.852273	0.870130	0.847368	0.830508	0.912500	0.849398	0.809524	0.860606	0.837079	0.835294	0.849796	0.029800
precision0	0.458015	0.523364	0.565217	0.481481	0.539683	0.476190	0.626168	0.472603	0.523810	0.492188	0.506494	0.507042	0.544643	0.500000	0.523490	0.530435	0.542254	0.520661	0.591667	0.533333	0.575000	0.580645	0.455172	0.534884	0.505155	0.520325	0.438017	0.479339	0.562914	0.525641	0.506410	0.553719	0.552381	0.530769	0.510204	0.458647	0.532710	0.459459	0.585185	0.625000	0.451613	0.458904	0.563636	0.487805	0.521429	0.514925	0.511111	0.548148	0.467213	0.500000	0.519502	0.043301
precision_macro	0.652085	0.683962	0.690717	0.654803	0.686508	0.656044	0.719820	0.690847	0.692939	0.690861	0.688178	0.671243	0.673917	0.681122	0.702142	0.681434	0.723658	0.679325	0.726389	0.708333	0.679167	0.710612	0.679199	0.694342	0.646666	0.695191	0.646383	0.647491	0.717699	0.707265	0.687233	0.698647	0.709524	0.688914	0.686475	0.663455	0.688635	0.642428	0.716835	0.707237	0.651943	0.664517	0.705502	0.659157	0.716964	0.682161	0.660317	0.704377	0.652146	0.667647	0.684649	0.022841
f1score1	0.746736	0.800983	0.782383	0.781327	0.769231	0.789346	0.805128	0.754717	0.781250	0.784615	0.727794	0.733333	0.774359	0.810552	0.749296	0.783715	0.781421	0.775194	0.807292	0.805063	0.758065	0.828571	0.748663	0.774536	0.778589	0.789744	0.765000	0.752577	0.753623	0.739884	0.722543	0.786458	0.822384	0.768000	0.739496	0.755208	0.802956	0.770370	0.775623	0.827586	0.761421	0.730245	0.807018	0.759690	0.782842	0.758065	0.801887	0.771739	0.760204	0.753316	0.773801	0.025741
f1score0	0.552995	0.580311	0.607477	0.538860	0.609865	0.534759	0.638095	0.602620	0.611111	0.600000	0.621514	0.600000	0.580952	0.568306	0.636735	0.589372	0.658120	0.591549	0.657407	0.624390	0.605263	0.600000	0.584071	0.618834	0.518519	0.609524	0.530000	0.547170	0.666667	0.645669	0.622047	0.620370	0.613757	0.613333	0.617284	0.564815	0.587629	0.523077	0.661088	0.545455	0.543689	0.575107	0.616915	0.563380	0.643172	0.605263	0.522727	0.637931	0.548077	0.582960	0.594765	0.039106
f1score_macro	0.649866	0.690647	0.694930	0.660093	0.689548	0.662053	0.721612	0.678669	0.696181	0.692308	0.674654	0.666667	0.677656	0.689429	0.693015	0.686543	0.719770	0.683372	0.732350	0.714727	0.681664	0.714286	0.666367	0.696685	0.648554	0.699634	0.647500	0.649874	0.710145	0.692777	0.672295	0.703414	0.718071	0.690667	0.678390	0.660012	0.695292	0.646724	0.718356	0.686520	0.652555	0.652676	0.711966	0.661535	0.713007	0.681664	0.662307	0.704835	0.654141	0.668138	0.684283	0.023026
