accuracy	0.670000	0.706667	0.683333	0.690000	0.700000	0.660000	0.683333	0.690000	0.713333	0.696667	0.653333	0.760000	0.700000	0.700000	0.753333	0.676667	0.663333	0.713333	0.723333	0.703333	0.700000	0.696667	0.720000	0.693333	0.706667	0.666667	0.676667	0.746667	0.706667	0.696667	0.676667	0.680000	0.710000	0.706667	0.710000	0.683333	0.683333	0.653333	0.733333	0.716667	0.690000	0.703333	0.696667	0.700000	0.663333	0.713333	0.716667	0.680000	0.696667	0.646667	0.696200	0.024037
recall1	0.919048	0.925234	0.869767	0.940000	0.914286	0.969849	0.914286	0.909091	0.916667	0.916667	0.905473	0.950226	0.938095	0.898148	0.963636	0.916667	0.864253	0.946860	0.953704	0.898551	0.916667	0.906103	0.943396	0.880184	0.937500	0.926108	0.926108	0.963801	0.916279	0.925234	0.918269	0.898148	0.955665	0.930233	0.928571	0.951220	0.863208	0.838095	0.905830	0.906977	0.918660	0.957143	0.951923	0.919431	0.863415	0.943396	0.910314	0.918660	0.970297	0.824390	0.918915	0.031830
recall0	0.088889	0.162791	0.211765	0.190000	0.200000	0.049505	0.144444	0.186813	0.190476	0.130952	0.141414	0.227848	0.144444	0.190476	0.175000	0.166667	0.101266	0.193548	0.130952	0.268817	0.142857	0.183908	0.181818	0.204819	0.184783	0.123711	0.154639	0.139241	0.176471	0.127907	0.130435	0.119048	0.195876	0.141176	0.200000	0.105263	0.250000	0.222222	0.233766	0.235294	0.164835	0.111111	0.119565	0.179775	0.231579	0.159091	0.155844	0.131868	0.132653	0.263158	0.167976	0.046115
recall_macro	0.503968	0.544012	0.540766	0.565000	0.557143	0.509677	0.529365	0.547952	0.553571	0.523810	0.523443	0.589037	0.541270	0.544312	0.569318	0.541667	0.482760	0.570204	0.542328	0.583684	0.529762	0.545006	0.562607	0.542502	0.561141	0.524910	0.540374	0.551521	0.546375	0.526570	0.524352	0.508598	0.575771	0.535705	0.564286	0.528241	0.556604	0.530159	0.569798	0.571135	0.541748	0.534127	0.535744	0.549603	0.547497	0.551244	0.533079	0.525264	0.551475	0.543774	0.543445	0.020372
precision1	0.701818	0.733333	0.736220	0.698885	0.727273	0.667820	0.713755	0.719697	0.744361	0.730627	0.681648	0.774908	0.718978	0.740458	0.762590	0.700375	0.729008	0.723247	0.738351	0.732283	0.733333	0.731061	0.735294	0.743191	0.722222	0.688645	0.696296	0.758007	0.737828	0.725275	0.704797	0.723881	0.713235	0.732601	0.730337	0.696429	0.734940	0.715447	0.773946	0.750000	0.716418	0.715302	0.709677	0.726592	0.708000	0.729927	0.757463	0.708487	0.697509	0.707113	0.723978	0.021838
precision0	0.320000	0.466667	0.391304	0.612903	0.500000	0.454545	0.419355	0.472222	0.470588	0.379310	0.424242	0.620690	0.500000	0.421053	0.636364	0.484848	0.210526	0.620690	0.523810	0.543478	0.400000	0.444444	0.571429	0.395349	0.566667	0.444444	0.500000	0.578947	0.454545	0.407407	0.413793	0.312500	0.678571	0.444444	0.545455	0.500000	0.431373	0.370370	0.461538	0.500000	0.468750	0.526316	0.523810	0.484848	0.440000	0.538462	0.375000	0.413793	0.684211	0.409836	0.475178	0.092417
precision_macro	0.510909	0.600000	0.563762	0.655894	0.613636	0.561183	0.566555	0.595960	0.607475	0.554969	0.552945	0.697799	0.609489	0.580755	0.699477	0.592612	0.469767	0.671968	0.631080	0.637881	0.566667	0.587753	0.653361	0.569270	0.644444	0.566545	0.598148	0.668477	0.596187	0.566341	0.559295	0.518190	0.695903	0.588523	0.637896	0.598214	0.583156	0.542909	0.617742	0.625000	0.592584	0.620809	0.616743	0.605720	0.574000	0.634194	0.566231	0.561140	0.690860	0.558475	0.599578	0.048347
f1score1	0.795876	0.818182	0.797441	0.801706	0.810127	0.790984	0.801670	0.803383	0.821577	0.813142	0.777778	0.853659	0.814050	0.811715	0.851406	0.794055	0.790890	0.820084	0.832323	0.806941	0.814815	0.809224	0.826446	0.805907	0.815900	0.789916	0.794926	0.848606	0.817427	0.813142	0.797495	0.801653	0.816842	0.819672	0.817610	0.804124	0.793926	0.771930	0.834711	0.821053	0.805031	0.818737	0.813142	0.811715	0.778022	0.823045	0.826884	0.800000	0.811594	0.761261	0.809435	0.018168
f1score0	0.139130	0.241379	0.274809	0.290076	0.285714	0.089286	0.214876	0.267717	0.271186	0.194690	0.212121	0.333333	0.224138	0.262295	0.274510	0.248062	0.136752	0.295082	0.209524	0.359712	0.210526	0.260163	0.275862	0.269841	0.278689	0.193548	0.236220	0.224490	0.254237	0.194690	0.198347	0.172414	0.304000	0.214286	0.292683	0.173913	0.316547	0.277778	0.310345	0.320000	0.243902	0.183486	0.194690	0.262295	0.303448	0.245614	0.220183	0.200000	0.222222	0.320513	0.243987	0.054376
f1score_macro	0.467503	0.529781	0.536125	0.545891	0.547920	0.440135	0.508273	0.535550	0.546382	0.503916	0.494949	0.593496	0.519094	0.537005	0.562958	0.521059	0.463821	0.557583	0.520924	0.583327	0.512671	0.534693	0.551154	0.537874	0.547294	0.491732	0.515573	0.536548	0.535832	0.503916	0.497921	0.487033	0.560421	0.516979	0.555146	0.489018	0.555237	0.524854	0.572528	0.570526	0.524467	0.501112	0.503916	0.537005	0.540735	0.534330	0.523534	0.500000	0.516908	0.540887	0.526711	0.030027
roc_auc	0.503968	0.544012	0.540766	0.565000	0.557143	0.509677	0.529365	0.547952	0.553571	0.523810	0.523443	0.589037	0.541270	0.544312	0.569318	0.541667	0.482760	0.570204	0.542328	0.583684	0.529762	0.545006	0.562607	0.542502	0.561141	0.524910	0.540374	0.551521	0.546375	0.526570	0.524352	0.508598	0.575771	0.535705	0.564286	0.528241	0.556604	0.530159	0.569798	0.571135	0.541748	0.534127	0.535744	0.549603	0.547497	0.551244	0.533079	0.525264	0.551475	0.543774	0.543445	0.020372
mcc	0.013159	0.132683	0.101968	0.201327	0.161165	0.048665	0.088417	0.135668	0.151757	0.072354	0.070462	0.265416	0.134441	0.119640	0.235180	0.124239	-0.045661	0.219753	0.148975	0.214834	0.089087	0.125688	0.195975	0.108519	0.187952	0.081428	0.125899	0.186334	0.133576	0.083969	0.075999	0.025012	0.243670	0.112439	0.188305	0.105332	0.137214	0.071946	0.181308	0.188594	0.124341	0.128419	0.129196	0.144832	0.118571	0.165850	0.093613	0.078604	0.198237	0.101186	0.130511	0.060261
spd	0.207641	0.268123	0.186919	0.424788	0.498701	0.069542	0.322999	0.321459	0.324749	0.219208	0.376363	0.407131	0.272356	0.201748	0.360501	0.344600	0.323232	0.320258	0.357320	0.352547	0.354167	0.393203	0.390803	0.358813	0.324059	0.373233	0.201429	0.303339	0.297140	0.380023	0.418114	0.037889	0.321824	0.432900	0.322885	0.342262	0.211481	0.379051	0.351810	0.360531	0.276268	0.241310	0.266667	0.258333	0.622565	0.310597	0.304167	0.371429	0.300935	0.239527	0.318139	0.095003

aod	0.245889	0.275671	0.200358	0.420588	0.532749	0.071129	0.348593	0.401973	0.349334	0.250850	0.416760	0.412400	0.281750	0.208761	0.359182	0.367610	0.302282	0.302705	0.385532	0.372166	0.365199	0.400262	0.381228	0.412815	0.352950	0.382401	0.214163	0.347975	0.314326	0.405431	0.422211	0.072762	0.327026	0.453785	0.326438	0.350059	0.234724	0.408597	0.384805	0.403877	0.293814	0.261715	0.288280	0.276102	0.624609	0.342503	0.319607	0.376061	0.299650	0.235921	0.335712	0.095498
