accuracy	0.639654	0.658023	0.636953	0.653701	0.659643	0.654241	0.654241	0.648298	0.667207	0.648838	0.659103	0.660724	0.650999	0.675311	0.669908	0.649379	0.657482	0.657482	0.650459	0.661804	0.661264	0.636413	0.666667	0.655321	0.654241	0.660184	0.631551	0.668828	0.647758	0.654781	0.644516	0.666667	0.649919	0.658023	0.655862	0.646137	0.636953	0.662345	0.651540	0.642896	0.660724	0.656942	0.655321	0.664506	0.647758	0.664506	0.662885	0.655321	0.662885	0.653701	0.654997	0.009246
recall1	0.594705	0.613892	0.637255	0.691309	0.765531	0.627510	0.668327	0.686312	0.653386	0.617502	0.617502	0.665010	0.611002	0.697176	0.743867	0.660321	0.730000	0.599606	0.659207	0.679758	0.699234	0.615836	0.681907	0.624879	0.719417	0.702275	0.625494	0.707463	0.597837	0.679097	0.694417	0.755511	0.650934	0.749495	0.687377	0.698807	0.592955	0.657033	0.616956	0.603846	0.677062	0.652427	0.691700	0.710130	0.577823	0.612326	0.614411	0.586276	0.701000	0.692611	0.661914	0.048083
recall0	0.690449	0.707569	0.636582	0.609412	0.535756	0.685380	0.637544	0.598248	0.683589	0.687050	0.709832	0.655621	0.699880	0.648058	0.579327	0.636577	0.572268	0.727599	0.640553	0.641026	0.612144	0.661836	0.647631	0.693431	0.572473	0.609524	0.638856	0.622931	0.708633	0.625000	0.583133	0.562720	0.648681	0.552846	0.617682	0.583432	0.691194	0.669127	0.690367	0.692972	0.641774	0.662607	0.611442	0.611241	0.726959	0.726627	0.723301	0.734884	0.618096	0.606459	0.646606	0.050682
recall_macro	0.642577	0.660730	0.636919	0.650360	0.650644	0.656445	0.652935	0.642280	0.668488	0.652276	0.663667	0.660316	0.655441	0.672617	0.661597	0.648449	0.651134	0.663602	0.649880	0.660392	0.655689	0.638836	0.664769	0.659155	0.645945	0.655899	0.632175	0.665197	0.653235	0.652049	0.638775	0.659115	0.649808	0.651170	0.652529	0.641120	0.642075	0.663080	0.653662	0.648409	0.659418	0.657517	0.651571	0.660686	0.652391	0.669477	0.668856	0.660580	0.659548	0.649535	0.654260	0.008924
precision1	0.684642	0.702103	0.682773	0.675781	0.658621	0.699105	0.686094	0.692234	0.709957	0.706412	0.721839	0.696875	0.713303	0.711730	0.684116	0.680083	0.667276	0.727273	0.675000	0.686673	0.699904	0.692308	0.707366	0.718436	0.678571	0.684008	0.676282	0.690291	0.714454	0.689243	0.672038	0.669033	0.693194	0.658385	0.685349	0.666351	0.703016	0.717140	0.691076	0.716078	0.686735	0.708114	0.682261	0.680769	0.705590	0.727273	0.734575	0.718171	0.683236	0.681202	0.693847	0.018397
precision0	0.601202	0.620101	0.588432	0.626360	0.661360	0.612330	0.618557	0.591584	0.624595	0.595634	0.603466	0.621773	0.595506	0.631953	0.648721	0.615646	0.643329	0.600000	0.624018	0.633641	0.611386	0.582359	0.619767	0.596234	0.619236	0.629766	0.585792	0.641900	0.591000	0.613932	0.608040	0.662983	0.603795	0.657459	0.619904	0.619347	0.579373	0.604444	0.616172	0.577002	0.631458	0.603104	0.621818	0.643650	0.603250	0.611554	0.600806	0.606526	0.637576	0.619048	0.615538	0.020436
precision_macro	0.642922	0.661102	0.635602	0.651071	0.659991	0.655718	0.652325	0.641909	0.667276	0.651023	0.662652	0.659324	0.654404	0.671841	0.666418	0.647864	0.655302	0.663636	0.649509	0.660157	0.655645	0.637333	0.663567	0.657335	0.648904	0.656887	0.631037	0.666096	0.652727	0.651587	0.640039	0.666008	0.648494	0.657922	0.652627	0.642849	0.641195	0.660792	0.653624	0.646540	0.659096	0.655609	0.652040	0.662210	0.654420	0.669413	0.667691	0.662348	0.660406	0.650125	0.654692	0.009123
f1score1	0.636512	0.655041	0.659229	0.683457	0.708063	0.661376	0.677094	0.689260	0.680498	0.658972	0.665607	0.680570	0.658201	0.704378	0.712741	0.670056	0.697230	0.657297	0.667010	0.683198	0.699569	0.651837	0.694403	0.668399	0.698398	0.693021	0.649897	0.698771	0.650964	0.684132	0.683044	0.709647	0.671400	0.700992	0.686361	0.682193	0.643312	0.685772	0.651916	0.655190	0.681864	0.679131	0.686948	0.695140	0.635347	0.664868	0.669141	0.645556	0.692004	0.686859	0.676037	0.019829
f1score0	0.642742	0.660953	0.611561	0.617770	0.591969	0.646799	0.627907	0.594897	0.652762	0.638085	0.652342	0.638249	0.643488	0.639904	0.612063	0.625937	0.605721	0.657667	0.632177	0.637312	0.611765	0.619559	0.633393	0.641170	0.594937	0.619480	0.611174	0.632274	0.644493	0.619416	0.595326	0.608751	0.625434	0.600631	0.618791	0.600853	0.630363	0.635143	0.651163	0.629692	0.636574	0.631457	0.616587	0.627027	0.659352	0.664143	0.656388	0.664564	0.627685	0.612689	0.629012	0.019366
f1score_macro	0.639627	0.657997	0.635395	0.650613	0.650016	0.654087	0.652500	0.642079	0.666630	0.648528	0.658974	0.659409	0.650844	0.672141	0.662402	0.647996	0.651476	0.657482	0.649594	0.660255	0.655667	0.635698	0.663898	0.654785	0.646667	0.656250	0.630536	0.665523	0.647728	0.651774	0.639185	0.659199	0.648417	0.650811	0.652576	0.641523	0.636838	0.660457	0.651539	0.642441	0.659219	0.655294	0.651767	0.661083	0.647349	0.664505	0.662764	0.655060	0.659844	0.649774	0.652524	0.008844
