accuracy	0.898546	0.898437	0.897125	0.894501	0.899639	0.897999	0.899639	0.900405	0.898327	0.895048	0.896687	0.900623	0.890784	0.901935	0.893517	0.894720	0.897453	0.897890	0.897234	0.897890	0.895922	0.894173	0.895157	0.893954	0.897234	0.897125	0.895922	0.897781	0.897125	0.895813	0.899093	0.905105	0.894173	0.898109	0.898109	0.895922	0.899202	0.897671	0.898327	0.901607	0.897234	0.899530	0.898546	0.902263	0.897999	0.898983	0.899311	0.897999	0.896359	0.896578	0.897615	0.002461
recall1	0.367077	0.391938	0.362855	0.362331	0.373665	0.387522	0.368284	0.378866	0.366406	0.350042	0.363481	0.363398	0.367003	0.393339	0.376532	0.350772	0.363158	0.359788	0.351494	0.370435	0.345690	0.346218	0.337434	0.396023	0.382003	0.339755	0.344077	0.386201	0.380158	0.367609	0.390009	0.372114	0.369492	0.385542	0.399827	0.333049	0.356699	0.374784	0.376091	0.379039	0.376849	0.353517	0.375959	0.412127	0.394737	0.379221	0.362676	0.384952	0.358930	0.346586	0.369515	0.017284
recall0	0.973911	0.972435	0.974950	0.973628	0.973327	0.970533	0.976354	0.976450	0.974744	0.977107	0.975047	0.977264	0.968966	0.972250	0.967270	0.974189	0.973523	0.974042	0.974778	0.973740	0.975836	0.976122	0.974404	0.969647	0.973397	0.976640	0.975122	0.968871	0.970654	0.973058	0.971646	0.976687	0.971884	0.972699	0.969977	0.978561	0.975436	0.973464	0.973128	0.976381	0.971993	0.975947	0.975420	0.971907	0.969652	0.974099	0.975409	0.971264	0.974337	0.976220	0.973687	0.002472
recall_macro	0.670494	0.682186	0.668902	0.667980	0.673496	0.679028	0.672319	0.677658	0.670575	0.663574	0.669264	0.670331	0.667985	0.682795	0.671901	0.662480	0.668341	0.666915	0.663136	0.672087	0.660763	0.661170	0.655919	0.682835	0.677700	0.658197	0.659599	0.677536	0.675406	0.670333	0.680828	0.674401	0.670688	0.679120	0.684902	0.655805	0.666068	0.674124	0.674610	0.677710	0.674421	0.664732	0.675690	0.692017	0.682194	0.676660	0.669042	0.678108	0.666633	0.661403	0.671601	0.007878
precision1	0.666134	0.675037	0.678457	0.671362	0.662461	0.651403	0.692182	0.701113	0.675762	0.697171	0.681600	0.695142	0.638360	0.662121	0.621387	0.665041	0.661342	0.662338	0.664452	0.669811	0.675084	0.684385	0.651952	0.664812	0.679758	0.674783	0.664983	0.632893	0.648204	0.666149	0.662202	0.681895	0.660606	0.672673	0.657632	0.695187	0.671119	0.671827	0.667183	0.696629	0.659056	0.672881	0.692308	0.675793	0.649351	0.679070	0.676519	0.656716	0.669887	0.678511	0.669654	0.016116
precision0	0.915620	0.916293	0.913079	0.911260	0.917303	0.917710	0.914567	0.915121	0.914594	0.908963	0.912462	0.914971	0.911153	0.920584	0.915789	0.911275	0.914799	0.914899	0.913634	0.914934	0.911259	0.908953	0.911895	0.913503	0.914202	0.912039	0.911961	0.919088	0.916735	0.913207	0.917876	0.920524	0.912337	0.915812	0.918068	0.909038	0.915185	0.914834	0.915892	0.916588	0.915665	0.915157	0.913984	0.920857	0.918382	0.915667	0.915203	0.917070	0.912855	0.911641	0.914690	0.002828
precision_macro	0.790877	0.795665	0.795768	0.791311	0.789882	0.784556	0.803375	0.808117	0.795178	0.803067	0.797031	0.805057	0.774757	0.791353	0.768588	0.788158	0.788070	0.788618	0.789043	0.792372	0.793172	0.796669	0.781924	0.789157	0.796980	0.793411	0.788472	0.775990	0.782470	0.789678	0.790039	0.801209	0.786471	0.794242	0.787850	0.802113	0.793152	0.793330	0.791537	0.806609	0.787361	0.794019	0.803146	0.798325	0.783866	0.797368	0.795861	0.786893	0.791371	0.795076	0.792172	0.007775
f1score1	0.473326	0.495931	0.472829	0.470653	0.477816	0.485950	0.480769	0.491913	0.475169	0.466073	0.474124	0.477286	0.466061	0.493506	0.468920	0.459293	0.468856	0.466286	0.459770	0.477044	0.457241	0.459821	0.444702	0.496366	0.489130	0.451951	0.453502	0.479688	0.479247	0.473771	0.490899	0.481481	0.473913	0.490153	0.497303	0.450346	0.465817	0.481153	0.481027	0.490950	0.479513	0.463514	0.487293	0.512009	0.490998	0.486667	0.472206	0.485383	0.467416	0.458810	0.475877	0.013938
f1score0	0.943866	0.943529	0.943001	0.941412	0.944485	0.943382	0.944451	0.944791	0.943711	0.941804	0.942717	0.945092	0.939171	0.945712	0.940826	0.941682	0.943248	0.943544	0.943216	0.943421	0.942443	0.941340	0.942114	0.940738	0.942871	0.943235	0.942484	0.943323	0.942925	0.942183	0.943996	0.947774	0.941169	0.943399	0.943309	0.942519	0.944351	0.943238	0.943643	0.945540	0.942989	0.944575	0.943703	0.945693	0.943321	0.943980	0.944347	0.943389	0.942594	0.942826	0.943261	0.001436
f1score_macro	0.708596	0.719730	0.707915	0.706032	0.711150	0.714666	0.712610	0.718352	0.709440	0.703939	0.708420	0.711189	0.702616	0.719609	0.704873	0.700487	0.706052	0.704915	0.701493	0.710233	0.699842	0.700581	0.693408	0.718552	0.716001	0.697593	0.697993	0.711506	0.711086	0.707977	0.717448	0.714628	0.707541	0.716776	0.720306	0.696433	0.705084	0.712196	0.712335	0.718245	0.711251	0.704045	0.715498	0.728851	0.717159	0.715323	0.708277	0.714386	0.705005	0.700818	0.709569	0.007298
roc_auc	0.670494	0.682186	0.668902	0.667980	0.673496	0.679028	0.672319	0.677658	0.670575	0.663574	0.669264	0.670331	0.667985	0.682795	0.671901	0.662480	0.668341	0.666915	0.663136	0.672087	0.660763	0.661170	0.655919	0.682835	0.677700	0.658197	0.659599	0.677536	0.675406	0.670333	0.680828	0.674401	0.670688	0.679120	0.684902	0.655805	0.666068	0.674124	0.674610	0.677710	0.674421	0.664732	0.675690	0.692017	0.682194	0.676660	0.669042	0.678108	0.666633	0.661403	0.671601	0.007878
