accuracy	0.663333	0.670000	0.653333	0.676667	0.673333	0.680000	0.636667	0.696667	0.663333	0.660000	0.660000	0.666667	0.630000	0.710000	0.653333	0.670000	0.680000	0.683333	0.643333	0.680000	0.600000	0.676667	0.683333	0.653333	0.646667	0.720000	0.663333	0.636667	0.640000	0.630000	0.646667	0.670000	0.680000	0.643333	0.633333	0.680000	0.686667	0.693333	0.653333	0.636667	0.686667	0.670000	0.660000	0.680000	0.666667	0.656667	0.670000	0.623333	0.683333	0.650000	0.663400	0.022573
recall1	0.864486	0.859813	0.910448	0.837209	0.896552	0.848624	0.898477	0.852535	0.861905	0.857798	0.891626	0.886139	0.876238	0.846154	0.867647	0.860577	0.879808	0.865385	0.843137	0.874419	0.838542	0.854460	0.840183	0.854369	0.831731	0.906103	0.823529	0.851675	0.897959	0.876238	0.871287	0.873171	0.888889	0.858537	0.867647	0.857143	0.901408	0.870370	0.928571	0.845411	0.844037	0.845070	0.875598	0.857143	0.868545	0.854369	0.855140	0.842365	0.850467	0.850242	0.865183	0.021956
recall0	0.162791	0.197674	0.131313	0.270588	0.206186	0.231707	0.135922	0.289157	0.200000	0.134146	0.175258	0.214286	0.122449	0.329114	0.197917	0.239130	0.228261	0.271739	0.218750	0.188235	0.175926	0.241379	0.259259	0.212766	0.228261	0.264368	0.215190	0.142857	0.153846	0.122449	0.183673	0.231579	0.142857	0.178947	0.135417	0.216867	0.160920	0.238095	0.134615	0.172043	0.268293	0.241379	0.164835	0.266667	0.172414	0.223404	0.209302	0.164948	0.267442	0.204301	0.202778	0.048759
recall_macro	0.513638	0.528744	0.520880	0.553899	0.551369	0.540166	0.517200	0.570846	0.530952	0.495972	0.533442	0.550212	0.499343	0.587634	0.532782	0.549854	0.554034	0.568562	0.530944	0.531327	0.507234	0.547920	0.549721	0.533567	0.529996	0.585236	0.519360	0.497266	0.525903	0.499343	0.527480	0.552375	0.515873	0.518742	0.501532	0.537005	0.531164	0.554233	0.531593	0.508727	0.556165	0.543225	0.520217	0.561905	0.520479	0.538887	0.532221	0.503656	0.558955	0.527271	0.533981	0.021767
precision1	0.719844	0.727273	0.680297	0.743802	0.702703	0.745968	0.665414	0.758197	0.715415	0.724806	0.693487	0.699219	0.673004	0.779167	0.696850	0.718876	0.720472	0.728745	0.696356	0.731518	0.644000	0.733871	0.754098	0.704000	0.709016	0.750973	0.745902	0.695312	0.666667	0.673004	0.687500	0.710317	0.727273	0.692913	0.680769	0.741036	0.724528	0.746032	0.669118	0.694444	0.754098	0.731707	0.706564	0.731707	0.719844	0.706827	0.729084	0.678571	0.742857	0.704000	0.713549	0.028548
precision0	0.325581	0.361702	0.419355	0.396552	0.487805	0.365385	0.411765	0.428571	0.382979	0.261905	0.435897	0.477273	0.324324	0.433333	0.413043	0.431373	0.456522	0.471698	0.396226	0.372093	0.380000	0.403846	0.375000	0.400000	0.375000	0.534884	0.303571	0.295455	0.444444	0.324324	0.409091	0.458333	0.333333	0.369565	0.325000	0.367347	0.400000	0.416667	0.500000	0.333333	0.392857	0.388889	0.365854	0.444444	0.348837	0.411765	0.367347	0.333333	0.418182	0.380000	0.393082	0.054584
precision_macro	0.522713	0.544487	0.549826	0.570177	0.595254	0.555676	0.538589	0.593384	0.549197	0.493355	0.564692	0.588246	0.498664	0.606250	0.554947	0.575124	0.588497	0.600222	0.546291	0.551805	0.512000	0.568859	0.564549	0.552000	0.542008	0.642928	0.524737	0.495384	0.555556	0.498664	0.548295	0.584325	0.530303	0.531239	0.502885	0.554191	0.562264	0.581349	0.584559	0.513889	0.573478	0.560298	0.536209	0.588076	0.534341	0.559296	0.548215	0.505952	0.580519	0.542000	0.553315	0.031765
f1score1	0.785563	0.788009	0.778723	0.787746	0.787879	0.793991	0.764579	0.802603	0.781857	0.785714	0.780172	0.781659	0.761290	0.811280	0.772926	0.783370	0.792208	0.791209	0.762749	0.796610	0.728507	0.789588	0.794816	0.771930	0.765487	0.821277	0.782796	0.765591	0.765217	0.761290	0.768559	0.783370	0.800000	0.766885	0.762931	0.794872	0.803347	0.803419	0.777778	0.762527	0.796537	0.784314	0.782051	0.789474	0.787234	0.773626	0.787097	0.751648	0.793028	0.770241	0.781511	0.016298
f1score0	0.217054	0.255639	0.200000	0.321678	0.289855	0.283582	0.204380	0.345324	0.262774	0.177419	0.250000	0.295775	0.177778	0.374101	0.267606	0.307692	0.304348	0.344828	0.281879	0.250000	0.240506	0.302158	0.306569	0.277778	0.283784	0.353846	0.251852	0.192593	0.228571	0.177778	0.253521	0.307692	0.200000	0.241135	0.191176	0.272727	0.229508	0.303030	0.212121	0.226950	0.318841	0.297872	0.227273	0.333333	0.230769	0.289655	0.266667	0.220690	0.326241	0.265734	0.264842	0.049553
f1score_macro	0.501308	0.521824	0.489362	0.554712	0.538867	0.538787	0.484479	0.573963	0.522316	0.481567	0.515086	0.538717	0.469534	0.592690	0.520266	0.545531	0.548278	0.568018	0.522314	0.523305	0.484507	0.545873	0.550693	0.524854	0.524635	0.587561	0.517324	0.479092	0.496894	0.469534	0.511040	0.545531	0.500000	0.504010	0.477054	0.533800	0.516428	0.553225	0.494949	0.494739	0.557689	0.541093	0.504662	0.561404	0.509002	0.531641	0.526882	0.486169	0.559635	0.517987	0.523177	0.030074
